PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
6353;"Universidad Autónoma de Madrid. Facultad de Ciencias Económicas y Empresariales";"";"";"Titulaciones de grado:   Grado en Administración y Dirección de Empresas Grado en Análisis de Datos en la Empresa / Bachelor in Business Analytics (biling&amp;uuml;e) Doble Grado en Derecho y Administración y Dirección de Empresas Grado en Economía (1 grupo biling&amp;uuml;e) Grado en Economía y Finanzas / Bachelor in Economics and Finance (biling&amp;uuml;e) Grado en Filosofía, Política y Economía Grado en Gestión Aeronáutica Grado en Turismo  Másteres y posgrados";"Cercanías Renfe: Cantoblanco Universidad (línea C4)  Bus: líneas 714, 827, 827 A, 828";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a937c05ef571c010VgnVCM1000000b205a0aRCRD";"FRANCISCO TOMAS Y VALIENTE";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28049";"8";"EL GOLOSO";"8";"FUENCARRAL-EL PARDO";"441012";"4488468";"40.54487238078954";"-3.6966067777305702";"914 974 683 / 914 974 951";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
6354;"Universidad Autónoma de Madrid. Facultad de Derecho";"";"";"Titulaciones de grado  Grado en Derecho Grado en Ciencia Política y Administración Pública Doble Grado en Derecho y en Administración y Dirección de Empresas Doble Grado en Derecho y en Ciencia Política y Administración Pública Grado en Filosofía, Política y Economía Programas Internacionales de Doble Titulación   Másteres y posgrados.";"";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce57c05ef571c010VgnVCM1000000b205a0aRCRD";"KELSEN";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28049";"8";"EL GOLOSO";"8";"FUENCARRAL-EL PARDO";"441475";"4488100";"40.541584341026066";"-3.6911146791930514";"914 978 118";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
6355;"Universidad Autónoma de Madrid. Facultad de Filosofía y Letras";"";"";"Grados y Dobles Grados:  Grado en Antropología Social y Cultural Grado en Arqueología Grado en Estudios Clásicos y de la Antig&amp;uuml;edad Grado en Estudios de Asia y África: Árabe, Chino y Japonés Grado en Estudios Hispánicos: Lengua Española y sus Literaturas Grado en Estudios Ingleses Grado en Estudios Internacionales Grado en Filosofía Grado en Geografía y Ordenación del Territorio Grado en Historia Grado en Historia del Arte Grado en Historia y Ciencias de la Música y Tecnología Musical Grado en Lenguas Modernas, Cultura y Comunicación Grado en Traducción e Interpretación Doble Grado en Ciencias Ambientales y Geografia y Ordenacion del Territorio Doble Grado en Filosofía e Historia Doble Grado en Filosofía e Historia y Ciencias de la Música y Tecnología Musical Doble Grado en Historia del Arte e Historia Doble Grado en Historia del Arte y Estudios Clásicos y de la Antig&amp;uuml;edad Doble Grado en Historia y Estudios Internacionales Doble Grado en Traducción e Interpretación y Lenguas Modernas Cultura y Comunicación (Francés)   Másteres y posgrados";"Cercanías Renfe: Cantoblanco Universidad (línea C4)    Bus: líneas 714, 827, 827 A, 828";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5177c05ef571c010VgnVCM1000000b205a0aRCRD";"FRANCISCO TOMAS Y VALIENTE";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28049";"8";"EL GOLOSO";"8";"FUENCARRAL-EL PARDO";"440863";"4488409";"40.544325916954385";"-3.698365543129191";"914 974 354";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
6360;"Universidad Autónoma de Madrid. Facultad de Formación de Profesorado y Educación";"";"";"Estudios de grado:     Ciencias de la Actividad Física y del Deporte. Maestro/a en Educación Infantil. Maestro/a en Educación Primaria. Doble Grado en Maestro/a en Educación Infantil y Maestro/a en Educación Primaria.   Másteres y posgrados.";"Cercanías Renfe: Cantoblanco Universidad (línea C4)    Bus: 714, 827, 827A, 828";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e387c05ef571c010VgnVCM1000000b205a0aRCRD";"FRANCISCO TOMAS Y VALIENTE";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28049";"8";"EL GOLOSO";"8";"FUENCARRAL-EL PARDO";"440913";"4488429";"40.54451020545557";"-3.697774510862534";"914 974 682 / 914 977 567";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
6357;"Universidad Autónoma de Madrid. Facultad de Medicina";"";"";"Titulaciones de grado:    Grado en Medicina Grado en Enfermería Grado en Ingeniería Biomédica Grado en Nutrición Humana y Dietética Doble Grado en Nutrición Humana y Dietética y Ciencia y Tecnología de los Alimentos Grado en Bioquímica   Másteres y posgrados.";"Metro: Begoña (línea 10)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7697c05ef571c010VgnVCM1000000b205a0aRCRD";"ARZOBISPO MORCILLO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28029";"5";"LA PAZ";"8";"FUENCARRAL-EL PARDO";"441439";"4481362";"40.4808908842711";"-3.6909106726884695";"914 975 486";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
6356;"Universidad Autónoma de Madrid. Facultad de Psicología";"";"";"Grado en psicología   Másteres y posgrados.";"Cercanías Renfe: Cantoblanco Universidad (línea C4)  Bus: 714, 827, 827A, 828";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09a7c05ef571c010VgnVCM1000000b205a0aRCRD";"IVAN PAVLOV";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28049";"8";"EL GOLOSO";"8";"FUENCARRAL-EL PARDO";"441360";"4488349";"40.543827683418954";"-3.6924908365072424";"914 974 434";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
5741367;"Universidad Camilo José Cela Campus Almagro";"";"";"Grados, Postgrados y Ciclos Formativos.";"Metro Alonso Martínez (líneas 4, 5 y 10)";"Grados, Postgrados y Ciclos Formativos.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1bb27fe67b289210VgnVCM2000000c205a0aRCRD";"ALMAGRO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28010";"4";"ALMAGRO";"7";"CHAMBERI";"441049";"4475559";"40.4285833900725";"-3.694977051764264";"912 980 123";"";"info@ucjc.edu";"/contenido/entidadesYorganismos/Universidades"
12007239;"Universidad Camilo José Cela Campus Castellana";"";"";"Grados, Postgrados y Ciclos Formativos.";"Metro Cuzco (línea 10)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52fee124c5af7810VgnVCM1000001d4a900aRCRD";"JUAN HURTADO DE MENDOZA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28036";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"441607";"4479085";"40.460387720713776";"-3.6887258017247517";"91 825 61 61";"";"info@ucjc.edu";"/contenido/entidadesYorganismos/Universidades"
6337;"Universidad CEU San Pablo. Campus de Moncloa";"";"";"Facultades:   Humanidades y ciencias de la comunicación. Ciencias económicas y empresariales. Derecho.";"Metro:  Islas Filipinas (línea 7); Vicente Aleixandre (línea 6), Guzmán el Bueno (líneas 6 y 7)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=012f578b9671c010VgnVCM1000000b205a0aRCRD";"JULIAN ROMEA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439160";"4477139";"40.4426848456701";"-3.717392603409244";"914 566 300";"Fax: (+34) 91 536 06 60";"secretariamoncloa@ceu.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
5321256;"Universidad Complutense de Madrid. Centro Complutense para la Enseñanza del Español";"";"";"";"Metro: Ciudad Universitaria (Línea 6).  Bus: 82, F, G, U.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a414ad4ae5b01210VgnVCM1000000b205a0aRCRD";"MENENDEZ PELAYO";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438054";"4477848";"40.4489838961669";"-3.730503351852514";"913 945 325";"";"ceextran@filol.ucm.es";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"
5412137;"Universidad Complutense de Madrid. Centro Superior de Idiomas Modernos";"";"";"";"Metro: Ciudad Universitaria (Línea 6)    Bus: 82, 132, G, U, F.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f66c3665e393210VgnVCM2000000c205a0aRCRD";"PROFESOR ARANGUREN";"CALLE";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437893";"4477701";"40.447654037490636";"-3.732389406635356";"913 947 754 / 913 946 358 / 913 947 813";"";"idiomascomplutense@ucm.es";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"
6492;"Universidad Complutense de Madrid. Escuela Profesional de Medicina Legal y Forense";"";"";"";"Metro: Ciudad Universitaria (línea 6).  Bus: 132, 82, G, F, U.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=afa07b503a71c010VgnVCM1000000b205a0aRCRD";"COMPLUTENSE";"AVENIDA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438315";"4477254";"40.443658832937935";"-3.7273650145663653";"913 941 574";"";"emedicin@ucm.es";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"
6501;"Universidad Complutense de Madrid. Escuela Profesional de Relaciones Laborales";"";"";"";"Metro: Noviciado (Línea 2), Plaza de España (Líneas 3 y 10).  Bus: 2, 3, 147.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4d07b503a71c010VgnVCM1000000b205a0aRCRD";"SAN BERNARDO";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28015";"5";"UNIVERSIDAD";"1";"CENTRO";"439983";"4475154";"40.424857288787685";"-3.7075073443351645";"913 946 625";"";"";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"
6320;"Universidad Complutense de Madrid. Facultad de Bellas Artes";"";"";"";"Metro: Ciudad Universitaria (Línea 6)   Bus: 46, 160, 161, U";"Titulaciones  Estudios de Grado y Doble Grado:    Bellas Artes     Conservación y Restauración del Patrimonio Cultural    Diseño    Doctorado en Bellas Artes.  Másteres.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b268578b9671c010VgnVCM1000000b205a0aRCRD";"PINTOR EL GRECO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437753";"4476770";"40.43924887699439";"-3.7339441902245993";"913 943 560";"";"safba@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6306;"Universidad Complutense de Madrid. Facultad de Ciencias Biológicas";"";"";"";"Metro: Ciudad Universitaria (Línea 6).  Bus: 132, 82, F, G, U.";"Grado en Biología   Estudios de Máster   Estudios de Doctorado";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4578578b9671c010VgnVCM1000000b205a0aRCRD";"JOSE ANTONIO NOVAIS";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438460";"4477802";"40.44860689706268";"-3.7257076188100315";"913 945 066";"";"infobio@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6385;"Universidad Complutense de Madrid. Facultad de Ciencias de la Documentación";"";"";"";"Metro: Alonso Cano (Línea 7), Canal (Líneas 2 y 7), Rios Rosas (Línea 1).  Bus: 3, 5, 12, 37";"Estudios de Grado y Doble Grado    Información y Documentación Plan 2019    Información y Documentación (Plan a extinguir)   Musicología     Estudios de Máster.  Estudios de Doctorado";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e508578b9671c010VgnVCM1000000b205a0aRCRD";"SANTISIMA TRINIDAD";"CALLE";"V";"37";"";"";"";"";"MADRID";"MADRID";"28010";"3";"TRAFALGAR";"7";"CHAMBERI";"440530";"4476626";"40.438157283286685";"-3.701196886214348";"913 946 671 / 913 946 662";"";"infccdoc@ucm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6319;"Universidad Complutense de Madrid. Facultad de Ciencias de la Información";"";"";"";"Metro: Ciudad Universitaria (Línea 6)   Bus: 132, 82, F, G, U";"Titulaciones     Comunicación Audiovisual   Periodismo   Publicidad y Relaciones Públicas   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d788578b9671c010VgnVCM1000000b205a0aRCRD";"COMPLUTENSE";"AVENIDA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438315";"4477254";"40.443658832937935";"-3.7273650145663653";"913 942 220 / 913 942 055";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
6307;"Universidad Complutense de Madrid. Facultad de Ciencias Físicas";"";"";"";"Metro: Ciudad Universitaria (Línea 6)     Bus: 132, 82, F, G, U";"Estudios de Grado y Doble Grado    Física (ofrece un grupo en inglés)   Ingeniería de Materiales   Ingeniería Electrónica de Comunicaciones Plan 2020   Ingeniería Electrónica de Comunicaciones. (Plan a extinguir)   Matemáticas - Física (ofrece un grupo en inglés) Plan 2019    Estudios de Máster   Estudios de Doctorado";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fca8578b9671c010VgnVCM1000000b205a0aRCRD";"CIENCIAS";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438430";"4478044";"40.450777002534814";"-3.7260915899587603";"913 944 648 / 913 944 627";"";"infofisicas@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6305;"Universidad Complutense de Madrid. Facultad de Ciencias Geológicas";"";"";"";"Metro: Ciudad Universitaria (Línea 6)  Bus: 132, 82, F, G, U";"Titulaciones:    Geología   Ingeniería Geológica";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fb8578b9671c010VgnVCM1000000b205a0aRCRD";"JOSE ANTONIO NOVAIS";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438460";"4477802";"40.44860689706268";"-3.7257076188100315";"913 944 837 / 913 945 109";"";"infoweb@geo.ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6313;"Universidad Complutense de Madrid. Facultad de Ciencias Matemáticas";"";"";"";"Metro: Ciudad Universitaria (Línea 6)  Bus: 132, 82, F, G, U";"Titulaciones:    Economía - Matemáticas y Ciencia de Datos   Economía - Matemáticas y Estadística Plan 2019. (Plan a extinguir)   Economía - Matemáticas y Estadística. (Plan a extinguir)   Ingeniería Informática - Matemáticas Plan 2019   Ingeniería Matemática   Matemáticas   Matemáticas - Física (ofrece un grupo en inglés) Plan 2019   Matemáticas y Ciencia de Datos   Matemáticas y Estadística Plan 2019. (Plan a extinguir)   Matemáticas y Estadística. (Plan a extinguir)   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12d8578b9671c010VgnVCM1000000b205a0aRCRD";"CIENCIAS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438442";"4477897";"40.44945850908754";"-3.7259383636708434";"913 944 624";"";"solicitudesmat@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6308;"Universidad Complutense de Madrid. Facultad de Ciencias Químicas";"";"";"";"Metro: Ciudad Universitaria (Línea 6)   Bus: 132, 82, F, G, U";"Estudios de Grado:    Química   Ingeniería Química   Bioquímica   Doble Grado en Química y Bioquímica    Másteres de la Facultad   Programas de Doctorado   Título propio";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=37f8578b9671c010VgnVCM1000000b205a0aRCRD";"COMPLUTENSE";"AVENIDA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438315";"4477254";"40.443658832937935";"-3.7273650145663653";"913 944 347 / 913 945 122 / 913 944 109";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
44824;"Universidad Complutense de Madrid. Facultad de Comercio y Turismo";"";"";"";"Metro: Islas Filipinas (Línea 7)  Bus: 2, 12, 44";"Estudios de Grado y Doble Grado:   Comercio    Doble Título Interuniversitario de Grado en Diseño de Moda y de Grado en Comercio, por la UPM y la UCM   Programa Integrado Grado y Máster en Turismo (con la U. Sorbona)   Turismo   Turismo - Comercio   Estudios de Máster.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd982c798651c010VgnVCM2000000c205a0aRCRD";"FILIPINAS";"AVENIDA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"439657";"4476807";"40.43972279736298";"-3.7115000631943875";"913 946 767";"";"";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6316;"Universidad Complutense de Madrid. Facultad de Derecho";"";"";"";"Metro: Ciudad Universitaria (Línea 6)  Bus: 132, 82, F, G, U";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c909578b9671c010VgnVCM1000000b205a0aRCRD";"COMPLUTENSE";"AVENIDA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438315";"4477254";"40.443658832937935";"-3.7273650145663653";"913 945 428";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
6340;"Universidad Complutense de Madrid. Facultad de Educación - Centro de Formación del Profesorado";"";"";"";"Metro: Vicente Aleixandre (Línea 6), Francos Rodríguez (Línea 7) Guzmán el Bueno (Líneas 6 y 7)   Bus: 132, F, C2";"Titulaciones:  Estudios de Grado y Doble Grado    Declaración Eclesiástica de Competencia Académica (DECA)   Educación Social   Maestro en Educación Infantil   Maestro en Educación Infantil - Maestro en Educación Primaria   Maestro en Educación Infantil - Pedagogía   Maestro en Educación Primaria (ofrece un grupo biling&amp;uuml;e español - inglés)   Maestro en Educación Primaria - Pedagogía   Musicología   Pedagogía   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c19578b9671c010VgnVCM1000000b205a0aRCRD";"RECTOR ROYO-VILLANOVA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"439171";"4477962";"40.45009595969183";"-3.7173415690104594";"913 946 136 / 913 946 132";"";"secre.alumnos@edu.ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6366;"Universidad Complutense de Madrid. Facultad de Enfermería, Fisioterapia y Podología";"";"";"";"Metro: Ciudad Universitaria (Línea 6)  Bus: 132, 82, F, G, U";"Titulaciones:  Estudios de Grado y Doble Grado    Enfermería Plan 2020   Enfermería. Plan 2009. En extinción   Farmacia - Nutrición Humana y Dietética Plan 2019   Farmacia - Nutrición Humana y Dietética. (Plan a extinguir)   Fisioterapia Plan 2020   Fisioterapia. (Plan en extinción)   Nutrición Humana y Dietética   Podología. (Plan a extinguir)   Podología. Plan 2020     Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7818578b9671c010VgnVCM1000000b205a0aRCRD";"RAMON Y CAJAL";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438493";"4477279";"40.44388989111186";"-3.725275188293443";"913 941 536 / 913 941 530 / 913 941 648 / 913 941 216";"";"salenf@ucm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6365;"Universidad Complutense de Madrid. Facultad de Estudios Estadísticos";"";"";"";"Metro: Ciudad Universitaria (Línea 6)   Bus: 162, 133, 83, F, G";"Titulaciones:    Grado en Ciencia de los Datos Aplicada   Grado en Estadística Aplicada   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b28578b9671c010VgnVCM1000000b205a0aRCRD";"PUERTA DE HIERRO";"AVENIDA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437542";"4477673";"40.44737250847304";"-3.7365294545551797";"913 944 004 / 913 944 064";"";"pgweb@estad.ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6303;"Universidad Complutense de Madrid. Facultad de Farmacia";"";"";"";"Metro: Ciudad Universitaria (Línea 6)   Bus: 132, 82, F, G, U";"Titulaciones:  Estudios de Grado y Doble Grado:    Bioquímica   Ciencia y Tecnología de los Alimentos   Farmacia - Nutrición Humana y Dietética Plan 2019   Farmacia - Nutrición Humana y Dietética. (Plan a extinguir)   Farmacia. (Plan 2019)   Farmacia. (Plan a extinguir)   Nutrición Humana y Dietética   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee29578b9671c010VgnVCM1000000b205a0aRCRD";"RAMON Y CAJAL";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438415";"4477348";"40.44451127873064";"-3.7262019812409104";"913 947 219 / 913 941 705";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
6312;"Universidad Complutense de Madrid. Facultad de Filología";"";"";"";"Metro: Ciudad Universitaria (Línea 6)   Bus: 132, 82, F, G, U";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7149578b9671c010VgnVCM1000000b205a0aRCRD";"MENENDEZ PELAYO";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438054";"4477848";"40.4489838961669";"-3.730503351852514";"Ed. A 913 945 343 / Ed. B 913 945 727 / Ed. D 913 947 755";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
6310;"Universidad Complutense de Madrid. Facultad de Filosofía";"";"";"";"Metro: Ciudad Universitaria (Línea 6)  Bus: 132, 82, F, G, U";"Titulaciones:    Arqueología   Asignaturas para la Docencia en Centros Privados y Concertados - Filosofía   Ciencias de las Religiones   Ciencias Políticas - Filosofía Plan 2015. En extinción   Ciencias Políticas - Filosofía Plan 2023   Derecho - Filosofía Plan 2020   Derecho - Filosofía. (Plan a extinguir)   Doble Titulación Grado en Filosofía UCM y Licenciado en Filosofía (UNAM)   Filosofía   Historia   Historia del Arte   Musicología   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0459578b9671c010VgnVCM1000000b205a0aRCRD";"MENENDEZ PELAYO";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438054";"4477848";"40.4489838961669";"-3.730503351852514";"913 945 982 / 913 946 049 / 913 946 058 / 913 946 057";"";"salfilos@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6309;"Universidad Complutense de Madrid. Facultad de Geografía e Historia";"";"";"";"Metro: Ciudad Universitaria (Línea 6)  Bus: 82, 132, G, U, F.";"Titulaciones:    Arqueología   Asignaturas para la Docencia en Centros Privados y Concertados - Geografía e Historia   Ciencias de las Religiones   Geografía y Ordenación del Territorio   Historia   Historia - Filología Clásica (2023)   Historia - Filología Clásica (Plan a extinguir)   Historia del Arte   Musicología   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9669578b9671c010VgnVCM1000000b205a0aRCRD";"PROFESOR ARANGUREN";"CALLE";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437893";"4477701";"40.447654037490636";"-3.732389406635356";"913 945 990 / 913 945 991 / 913 945 994";"";"secretariagh@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
