PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;39;12;28079039_12_8;2023;03;25;V;30;V;33;V;27;V;25;V;14;V;11;V;15;V;23;V;20;V;14;V;42;V;57;V;21;V;107;V;78;V;18;V;13;V;25;V;30;V;55;V;47;V;47;V;20;V;20;V;13;V;37;V;60;V;59;V;23;V;17;V
28;079;39;12;28079039_12_8;2023;04;9;V;9;V;25;V;18;V;42;V;30;V;21;V;31;V;37;V;61;V;38;V;18;V;14;V;13;V;15;V;10;V;23;V;35;V;34;V;56;V;51;V;13;V;14;V;32;V;33;V;66;V;74;V;55;V;27;V;10;V;0;N
28;079;39;12;28079039_12_8;2023;05;9;V;27;V;37;V;16;V;36;V;26;V;10;V;23;V;19;V;12;V;11;V;12;V;8;V;9;V;12;V;11;V;11;V;12;V;12;V;11;V;9;V;20;V;16;V;19;V;26;V;21;V;17;V;16;V;32;V;37;V;32;V
28;079;39;12;28079039_12_8;2023;06;25;V;23;V;17;V;15;V;26;V;29;V;27;V;28;V;20;V;15;V;19;V;23;V;21;V;15;V;25;V;34;V;41;V;17;V;28;V;23;V;31;V;32;V;31;V;35;V;31;V;32;V;28;V;29;V;36;V;14;V;0;N
28;079;39;12;28079039_12_8;2023;07;15;V;19;V;23;V;24;V;26;V;26;V;27;V;17;V;31;V;43;V;54;V;27;V;30;V;30;V;15;V;15;V;70;V;62;V;27;V;28;V;21;V;17;V;34;V;20;V;17;V;36;V;41;V;23;V;31;V;21;V;22;V
28;079;39;12;28079039_12_8;2023;08;24;V;35;V;14;V;10;V;20;V;19;V;36;V;36;V;48;V;20;V;29;V;34;V;17;V;24;V;22;V;42;V;34;V;20;V;21;V;40;V;51;V;28;V;21;V;29;V;29;V;15;V;6;V;16;V;15;V;16;V;39;V
28;079;39;12;28079039_12_8;2023;09;45;V;36;V;18;V;32;V;45;V;52;V;50;V;51;V;22;V;18;V;33;V;39;V;29;V;31;V;22;V;23;V;19;V;25;V;50;V;29;V;18;V;21;V;53;V;63;V;80;V;85;V;85;V;93;V;81;V;53;V;0;N
28;079;39;12;28079039_12_8;2023;10;63;V;86;V;97;V;81;V;102;V;79;V;69;V;50;V;85;V;98;V;133;V;66;V;53;V;34;V;35;V;25;V;36;V;13;V;29;V;19;V;20;V;27;V;25;V;22;V;18;V;18;V;21;V;13;V;18;V;29;V;85;V
28;079;39;12;28079039_12_8;2023;11;44;V;14;V;21;V;14;V;14;V;41;V;42;V;54;V;19;V;23;V;12;V;17;V;43;V;125;V;68;V;101;V;107;V;120;V;122;V;153;V;33;V;21;V;131;V;179;V;212;V;76;V;90;V;29;V;23;V;27;V;0;N
28;079;39;12;28079039_12_8;2023;12;25;V;35;V;60;V;41;V;40;V;90;V;113;V;19;V;21;V;26;V;48;V;104;V;25;V;80;V;83;V;155;V;136;V;225;V;260;V;105;V;226;V;245;V;172;V;138;V;94;V;192;V;234;V;209;V;168;V;128;V;29;V
28;079;39;14;28079039_14_6;2023;01;22;V;28;V;22;V;14;V;13;V;12;V;13;V;43;V;50;V;15;V;21;V;12;V;11;V;6;V;39;V;61;V;71;V;64;V;55;V;40;V;43;V;56;V;32;V;30;V;37;V;46;V;49;V;56;V;43;V;29;V;11;V
28;079;39;14;28079039_14_6;2023;02;32;V;34;V;20;V;20;V;44;V;43;V;49;V;44;V;35;V;41;V;59;V;60;V;47;V;50;V;53;V;41;V;51;V;47;V;46;V;44;V;38;V;23;N;54;V;46;V;25;N;0;N;72;N;52;V;0;N;0;N;0;N
28;079;39;14;28079039_14_6;2023;03;53;V;40;V;36;V;52;V;46;V;61;V;66;V;52;V;55;V;71;V;47;V;36;V;37;V;78;V;33;V;41;V;77;V;72;V;57;V;56;V;41;V;47;V;62;V;58;V;56;V;70;V;65;V;58;V;55;V;73;V;71;V
28;079;39;14;28079039_14_6;2023;04;86;V;84;V;75;V;76;V;66;V;74;V;82;V;73;V;61;V;60;V;68;V;70;V;83;V;77;V;78;V;83;V;75;V;84;V;82;V;62;V;72;V;81;V;78;V;59;V;54;V;42;V;40;V;51;V;63;V;71;V;0;N
28;079;39;14;28079039_14_6;2023;05;84;V;86;V;75;V;82;V;72;V;76;V;89;V;74;V;66;V;85;V;84;V;75;V;78;V;84;V;93;V;92;V;90;V;92;V;92;V;91;V;95;V;80;V;75;V;77;V;72;V;75;V;72;V;79;V;65;V;55;V;62;V
28;079;39;14;28079039_14_6;2023;06;80;V;78;V;87;V;89;V;83;V;90;V;60;V;38;V;57;V;64;V;70;V;75;V;79;V;97;V;102;V;94;V;85;V;89;V;68;V;69;V;69;V;90;V;91;V;100;V;99;V;107;V;104;V;103;V;92;V;78;V;0;N
28;079;39;14;28079039_14_6;2023;07;69;V;66;V;72;V;80;V;79;V;77;V;77;V;81;V;63;V;84;V;72;V;83;V;78;V;75;V;73;V;90;V;77;V;63;V;79;V;90;V;92;V;89;V;91;V;87;V;92;V;88;V;89;V;101;V;70;V;78;V;94;V
28;079;39;14;28079039_14_6;2023;08;106;V;66;V;85;V;82;V;85;V;71;V;84;V;76;V;69;V;97;V;100;V;74;V;74;V;97;V;92;V;80;V;80;V;92;V;71;V;64;V;75;V;85;V;96;V;96;V;64;V;71;V;78;V;73;V;68;V;79;V;70;V
28;079;39;14;28079039_14_6;2023;09;66;V;48;V;44;V;46;V;52;V;58;V;58;V;58;V;61;V;61;V;60;V;56;V;73;V;62;V;78;V;61;V;55;V;52;V;43;V;71;V;61;V;63;V;47;V;54;V;46;V;45;V;49;V;48;V;51;V;60;V;0;N
28;079;39;14;28079039_14_6;2023;10;57;V;48;V;45;V;48;V;47;V;47;V;51;V;54;V;45;V;42;V;39;V;57;V;56;V;42;V;41;V;51;V;31;V;58;V;52;V;66;V;60;V;46;V;55;V;50;V;52;V;44;V;55;V;64;V;57;V;52;V;19;V
28;079;39;14;28079039_14_6;2023;11;36;V;68;V;54;V;65;V;61;V;42;V;38;V;32;V;60;V;62;V;50;V;48;V;28;V;9;V;10;V;3;V;7;V;16;V;16;V;10;V;37;V;53;V;28;V;8;V;6;V;12;V;12;V;25;V;44;V;49;V;0;N
28;079;39;14;28079039_14_6;2023;12;61;V;44;V;18;V;30;V;39;V;22;V;3;V;58;V;43;V;29;V;29;V;8;V;54;V;29;V;31;V;12;V;15;V;3;V;5;V;38;V;11;V;9;V;12;V;15;V;14;V;4;V;5;V;3;V;2;V;7;V;36;V
28;079;40;7;28079040_7_8;2023;01;8;V;11;V;21;V;38;V;34;V;21;V;10;V;2;V;9;V;20;V;25;V;41;V;41;V;60;V;6;V;3;V;3;V;4;V;4;V;12;V;4;V;2;V;23;V;6;V;10;V;25;V;11;V;4;V;3;V;22;V;60;V
28;079;40;7;28079040_7_8;2023;02;18;V;31;V;45;V;27;V;5;V;18;V;9;V;6;V;8;V;8;V;2;V;2;V;6;V;4;V;10;V;8;V;10;V;4;V;3;V;6;V;8;V;12;V;6;V;9;V;10;V;9;V;4;V;8;V;0;N;0;N;0;N
28;079;40;7;28079040_7_8;2023;03;7;V;13;V;14;V;6;V;9;V;4;V;3;V;3;V;4;V;4;V;3;V;6;V;20;V;3;V;11;V;10;V;2;V;3;V;2;V;3;V;9;V;9;V;7;V;4;V;3;V;2;V;4;V;5;V;6;V;4;V;3;V
28;079;40;7;28079040_7_8;2023;04;1;V;2;V;4;V;2;V;4;V;3;V;2;V;2;V;3;V;9;V;6;V;3;V;4;V;6;V;2;V;1;V;2;V;3;V;3;V;5;V;5;V;2;V;2;V;5;V;12;V;12;V;8;V;6;V;3;V;1;V;0;N
28;079;40;7;28079040_7_8;2023;05;1;V;2;V;4;V;2;V;8;V;2;V;2;V;3;V;4;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;1;V;1;V;2;V;1;V;1;V;3;V;2;V;2;V;4;V;2;V;2;V;1;V;3;V;4;V;6;V
28;079;40;7;28079040_7_8;2023;06;2;V;2;V;2;V;1;V;3;V;3;V;3;V;4;V;4;V;2;V;2;V;4;V;3;V;3;V;3;V;3;V;4;V;1;V;3;V;3;V;8;V;5;V;3;V;2;V;2;V;3;V;3;V;3;V;4;V;2;V;0;N
28;079;40;7;28079040_7_8;2023;07;2;V;1;V;3;V;3;V;3;V;2;V;2;V;2;V;4;V;3;V;5;V;6;V;3;V;2;V;1;V;1;V;4;V;3;V;4;V;3;V;2;V;2;V;2;V;3;V;2;V;7;V;2;V;4;V;2;V;1;V;2;V
28;079;40;7;28079040_7_8;2023;08;2;V;5;V;2;V;1;V;2;V;1;V;2;V;2;V;3;V;3;V;3;V;1;V;1;V;2;V;1;V;2;V;4;V;4;V;2;V;2;V;3;V;3;V;2;V;2;V;8;V;1;V;1;V;3;V;2;V;2;V;4;V
28;079;40;7;28079040_7_8;2023;09;4;V;2;V;2;V;5;V;9;V;2;V;3;V;4;V;2;V;1;V;5;V;5;V;2;V;2;V;2;V;1;V;1;V;4;V;7;V;8;V;2;V;3;V;3;V;2;V;9;V;4;V;5;V;17;V;6;V;3;V;0;N
28;079;40;7;28079040_7_8;2023;10;2;V;7;V;8;V;4;V;5;V;7;V;3;V;3;V;8;V;7;V;11;V;6;V;5;V;2;V;2;V;3;V;4;V;1;V;2;V;2;V;3;V;1;V;3;V;2;V;2;V;2;V;2;V;1;V;1;V;4;V;22;V
28;079;40;7;28079040_7_8;2023;11;22;V;2;V;3;V;1;V;2;V;8;V;11;V;10;V;2;V;4;V;2;V;2;V;12;V;32;V;25;V;54;V;48;V;29;V;14;V;28;V;4;V;2;V;37;V;70;V;81;V;24;V;16;V;5;V;3;V;4;V;0;N
28;079;40;7;28079040_7_8;2023;12;3;V;4;V;7;V;6;V;6;V;13;V;38;V;1;V;2;V;3;V;17;V;25;V;3;V;20;V;9;V;27;V;19;V;60;V;77;V;36;V;43;V;61;V;24;V;16;V;20;V;82;V;74;V;96;V;96;V;50;V;6;V
28;079;40;8;28079040_8_8;2023;01;32;V;38;V;42;V;55;V;50;V;49;V;42;V;14;V;29;V;50;V;37;V;54;V;55;V;49;V;20;V;14;V;12;V;18;V;18;V;33;V;25;V;15;V;39;V;30;V;31;V;34;V;25;V;22;V;24;V;50;V;82;V
28;079;40;8;28079040_8_8;2023;02;45;V;62;V;67;V;65;V;32;V;33;V;33;V;29;V;37;V;37;V;21;V;19;V;30;V;34;V;45;V;45;V;38;V;34;V;33;V;27;V;39;V;43;V;26;V;39;V;42;V;34;V;14;V;28;V;0;N;0;N;0;N
28;079;40;8;28079040_8_8;2023;03;31;V;48;V;43;V;36;V;43;V;26;V;19;V;16;V;17;V;21;V;15;V;23;V;29;V;17;V;58;V;50;V;18;V;16;V;27;V;27;V;49;V;44;V;32;V;27;V;18;V;11;V;32;V;43;V;48;V;19;V;14;V
28;079;40;8;28079040_8_8;2023;04;7;V;11;V;28;V;18;V;28;V;26;V;18;V;33;V;26;V;36;V;28;V;16;V;13;V;14;V;13;V;9;V;17;V;21;V;30;V;36;V;31;V;11;V;19;V;24;V;32;V;36;V;48;V;42;V;29;V;8;V;0;N
28;079;40;8;28079040_8_8;2023;05;8;V;22;V;33;V;13;V;33;V;28;V;13;V;20;V;19;V;14;V;11;V;11;V;8;V;10;V;14;V;13;V;9;V;10;V;11;V;9;V;12;V;22;V;16;V;22;V;30;V;19;V;17;V;16;V;29;V;34;V;29;V
28;079;40;8;28079040_8_8;2023;06;23;V;22;V;18;V;16;V;25;V;28;V;22;V;20;V;22;V;16;V;16;V;23;V;22;V;20;V;25;V;30;V;37;V;13;V;25;V;18;V;33;V;31;V;29;V;28;V;31;V;30;V;26;V;27;V;28;V;9;V;0;N
28;079;40;8;28079040_8_8;2023;07;11;V;12;V;20;V;21;V;22;V;22;V;18;V;18;V;33;V;33;V;39;V;30;V;22;V;24;V;10;V;15;V;42;V;29;V;26;V;27;V;16;V;15;V;25;V;19;V;15;V;26;V;28;V;28;V;21;V;16;V;18;V
28;079;40;8;28079040_8_8;2023;08;19;V;26;V;11;V;8;V;13;V;13;V;19;V;29;V;33;V;24;V;30;V;22;V;12;V;19;V;17;V;24;V;30;V;24;V;21;V;26;V;27;V;22;V;20;V;22;V;22;V;15;V;4;V;17;V;11;V;16;V;30;V
28;079;40;8;28079040_8_8;2023;09;45;V;25;V;17;V;34;V;35;V;36;V;37;V;36;V;17;V;17;V;26;V;42;V;26;V;27;V;25;V;21;V;17;V;32;V;45;V;35;V;16;V;20;V;34;V;39;V;53;V;54;V;52;V;69;V;54;V;40;V;0;N
28;079;40;8;28079040_8_8;2023;10;42;V;54;V;64;V;48;V;57;V;48;V;39;V;40;V;64;V;70;V;72;V;47;V;46;V;26;V;28;V;26;V;30;V;13;V;25;V;15;V;23;V;21;V;26;V;16;V;16;V;17;V;17;V;13;V;15;V;24;V;50;V
28;079;40;8;28079040_8_8;2023;11;31;V;13;V;17;V;12;V;12;V;37;V;46;V;39;V;20;V;25;V;11;V;18;V;32;V;55;V;48;V;58;V;66;V;56;V;47;V;59;V;26;V;16;V;56;V;92;V;90;V;56;V;47;V;30;V;26;V;22;V;0;N
28;079;40;8;28079040_8_8;2023;12;26;V;32;V;39;V;37;V;41;V;46;V;56;V;17;V;23;V;24;V;41;V;51;V;23;V;41;V;44;V;57;V;57;V;76;V;77;V;36;V;65;V;71;V;56;V;43;V;48;V;62;V;65;V;72;V;73;V;57;V;29;V
28;079;40;10;28079040_10_47;2023;01;20;V;12;V;14;V;20;V;19;V;24;V;28;V;4;V;8;V;19;V;13;V;22;V;31;V;41;V;14;V;6;V;5;V;4;V;4;V;8;V;8;V;4;V;15;V;7;V;12;V;16;V;11;V;5;V;6;V;17;V;38;V
28;079;40;10;28079040_10_47;2023;02;24;V;27;V;27;V;24;V;11;V;16;V;15;V;12;V;15;V;17;V;13;V;19;V;29;V;21;V;25;V;23;V;21;V;21;V;28;V;31;V;48;V;78;V;41;V;12;V;18;V;17;V;12;V;14;V;0;N;0;N;0;N
28;079;40;10;28079040_10_47;2023;03;14;V;24;V;30;V;18;V;26;V;21;V;18;V;17;V;12;V;20;V;17;N;11;N;26;N;14;V;25;V;32;N;0;N;0;N;0;N;0;N;6;N;13;V;11;V;11;V;7;V;7;V;13;V;14;V;20;V;13;V;12;V
28;079;40;10;28079040_10_47;2023;04;9;V;7;V;10;V;11;V;8;V;9;V;11;V;13;V;30;V;54;V;17;V;10;V;11;V;10;V;14;V;8;V;10;V;13;V;15;V;16;V;19;V;3;V;4;V;7;V;8;V;9;V;10;V;9;V;13;V;9;V;0;N
28;079;40;10;28079040_10_47;2023;05;4;V;6;V;7;V;26;N;12;V;10;V;6;V;8;V;9;V;7;V;9;V;6;V;4;V;3;V;7;V;7;V;12;V;11;V;10;V;8;V;8;V;9;V;8;V;10;V;15;V;5;V;13;V;3;V;7;V;8;V;10;V
28;079;40;10;28079040_10_47;2023;06;7;V;8;V;7;V;6;V;9;V;8;V;7;V;7;V;7;V;4;V;6;V;8;V;7;V;6;V;11;V;12;V;18;V;12;V;15;V;12;V;13;V;13;V;14;V;15;V;19;V;15;V;23;V;28;V;25;V;10;V;0;N
28;079;40;10;28079040_10_47;2023;07;7;V;10;V;16;V;13;V;15;V;20;V;20;V;12;V;13;V;20;V;27;V;14;V;13;V;22;V;13;V;8;V;23;V;43;V;54;V;20;V;17;V;15;V;21;V;15;V;9;V;14;N;26;V;19;V;14;V;16;V;21;V
28;079;40;10;28079040_10_47;2023;08;13;V;26;V;13;V;9;V;9;V;16;V;21;V;31;V;57;V;28;V;23;V;29;V;26;V;12;V;14;V;17;V;15;V;15;V;19;V;17;V;27;V;29;V;21;V;22;V;38;V;30;V;7;V;5;V;4;V;6;V;10;V
28;079;40;10;28079040_10_47;2023;09;18;V;12;V;7;V;19;V;41;V;32;V;33;V;31;V;24;V;22;V;15;V;13;V;7;V;16;V;12;V;14;V;7;V;6;V;10;V;10;V;2;V;2;V;5;V;7;V;9;V;14;V;16;V;22;V;17;V;15;V;0;N
28;079;40;10;28079040_10_47;2023;10;14;V;14;V;20;V;23;V;26;V;22;V;17;V;14;V;17;V;27;V;27;V;24;V;33;V;29;V;20;V;9;V;27;V;6;V;2;V;7;V;10;V;8;V;5;V;7;V;8;V;3;V;8;V;6;V;7;V;7;V;21;V
28;079;40;10;28079040_10_47;2023;11;16;V;5;V;7;V;7;V;14;V;13;V;16;V;20;V;8;V;12;V;5;V;7;V;7;V;27;V;36;V;34;V;31;V;26;V;20;V;26;V;10;V;8;V;17;V;41;V;52;V;47;V;40;V;16;V;7;V;5;V;0;N
28;079;40;10;28079040_10_47;2023;12;6;V;12;V;19;V;13;V;12;V;20;V;31;V;9;V;13;V;8;V;16;V;26;V;8;V;14;V;14;V;25;V;23;V;35;V;41;V;21;V;22;V;28;V;17;V;15;V;25;V;46;V;36;V;50;V;49;V;36;V;18;V
28;079;40;12;28079040_12_8;2023;01;45;V;55;V;73;V;113;V;102;V;80;V;58;V;17;V;42;V;80;V;76;V;117;V;117;V;141;V;29;V;18;V;17;V;24;V;25;V;52;V;31;V;19;V;74;V;39;V;45;V;72;V;42;V;28;V;28;V;84;V;174;V
28;079;40;12;28079040_12_8;2023;02;72;V;109;V;136;V;106;V;40;V;61;V;47;V;38;V;49;V;49;V;25;V;22;V;38;V;39;V;60;V;57;V;53;V;39;V;38;V;36;V;51;V;61;V;35;V;52;V;57;V;47;V;20;V;41;V;0;N;0;N;0;N
28;079;40;12;28079040_12_8;2023;03;42;V;68;V;65;V;45;V;56;V;32;V;24;V;21;V;24;V;27;V;20;V;32;V;60;V;22;V;75;V;66;V;22;V;20;V;31;V;32;V;63;V;58;V;44;V;33;V;23;V;13;V;38;V;51;V;58;V;25;V;18;V
28;079;40;12;28079040_12_8;2023;04;10;V;14;V;35;V;22;V;34;V;30;V;20;V;37;V;30;V;51;V;37;V;21;V;19;V;23;V;17;V;11;V;21;V;25;V;34;V;43;V;39;V;13;V;22;V;32;V;51;V;54;V;60;V;51;V;34;V;9;V;0;N
28;079;40;12;28079040_12_8;2023;05;10;V;24;V;40;V;17;V;44;V;32;V;15;V;25;V;25;V;17;V;15;V;14;V;10;V;12;V;17;V;16;V;11;V;12;V;14;V;11;V;14;V;27;V;19;V;25;V;35;V;22;V;20;V;18;V;33;V;41;V;39;V
28;079;40;12;28079040_12_8;2023;06;26;V;25;V;22;V;19;V;30;V;32;V;26;V;25;V;28;V;20;V;18;V;29;V;27;V;24;V;30;V;34;V;43;V;15;V;30;V;22;V;44;V;38;V;33;V;31;V;34;V;34;V;30;V;31;V;34;V;13;V;0;N
28;079;40;12;28079040_12_8;2023;07;14;V;14;V;24;V;26;V;27;V;25;V;21;V;21;V;38;V;37;V;47;V;39;V;26;V;28;V;13;V;17;V;49;V;34;V;32;V;31;V;20;V;17;V;27;V;23;V;18;V;36;V;32;V;34;V;24;V;18;V;22;V
28;079;40;12;28079040_12_8;2023;08;22;V;33;V;14;V;10;V;15;V;15;V;22;V;33;V;38;V;28;V;35;V;24;V;13;V;23;V;19;V;28;V;35;V;30;V;24;V;30;V;32;V;27;V;23;V;25;V;35;V;17;V;6;V;21;V;14;V;18;V;36;V
28;079;40;12;28079040_12_8;2023;09;51;V;28;V;19;V;41;V;48;V;39;V;41;V;41;V;19;V;19;V;33;V;49;V;29;V;30;V;28;V;23;V;19;V;38;V;56;V;47;V;19;V;24;V;38;V;42;V;67;V;60;V;59;V;95;V;63;V;44;V;0;N
28;079;40;12;28079040_12_8;2023;10;45;V;65;V;76;V;54;V;65;V;59;V;43;V;44;V;77;V;81;V;89;V;56;V;53;V;28;V;30;V;30;V;36;V;15;V;29;V;18;V;27;V;23;V;31;V;19;V;20;V;20;V;20;V;15;V;17;V;29;V;84;V
28;079;40;12;28079040_12_8;2023;11;65;V;16;V;22;V;14;V;14;V;49;V;63;V;54;V;24;V;31;V;14;V;21;V;50;V;104;V;86;V;142;V;140;V;101;V;68;V;101;V;32;V;19;V;113;V;200;V;214;V;93;V;71;V;38;V;31;V;28;V;0;N
28;079;40;12;28079040_12_8;2023;12;31;V;38;V;50;V;46;V;50;V;65;V;115;V;19;V;26;V;28;V;67;V;90;V;27;V;71;V;58;V;98;V;86;V;168;V;195;V;92;V;130;V;164;V;93;V;68;V;78;V;187;V;178;V;219;V;221;V;134;V;38;V
28;079;47;7;28079047_7_8;2023;01;18;V;10;V;23;V;42;V;46;V;29;V;21;V;9;V;7;V;30;V;20;V;52;V;30;V;56;V;7;V;4;V;2;V;2;V;2;V;7;V;4;V;2;V;26;V;4;V;7;V;26;V;24;V;7;V;3;V;28;V;59;V
28;079;47;7;28079047_7_8;2023;02;43;V;47;V;68;V;39;V;25;V;25;V;12;V;3;V;7;V;8;V;1;V;1;V;7;V;3;V;11;V;18;V;12;V;8;V;4;V;13;V;6;V;21;V;3;V;17;V;10;V;5;V;1;V;13;V;0;N;0;N;0;N
28;079;47;7;28079047_7_8;2023;03;9;V;10;V;15;V;10;V;9;V;4;V;3;V;6;V;5;V;3;V;4;V;17;V;23;V;1;V;19;V;18;V;2;V;1;V;5;V;5;V;12;V;11;V;11;V;3;V;2;V;1;V;4;V;20;V;8;V;2;V;3;V
28;079;47;7;28079047_7_8;2023;04;1;V;1;V;5;V;3;V;5;V;5;V;2;V;5;V;6;V;28;V;9;V;6;V;6;V;8;V;8;V;7;V;8;V;11;V;10;V;19;V;13;V;8;V;9;V;13;V;22;V;20;V;24;V;16;V;9;V;7;V;0;N
28;079;47;7;28079047_7_8;2023;05;7;V;8;V;10;V;7;V;11;V;5;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;3;V;4;V;4;V;3;V;3;V;3;V;5;V;5;V;6;V
28;079;47;7;28079047_7_8;2023;06;4;V;4;V;4;V;3;V;4;V;4;V;3;V;3;V;4;V;3;V;3;V;4;V;4;V;3;V;3;V;4;V;4;V;2;V;3;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;4;V;1;V;0;N
28;079;47;7;28079047_7_8;2023;07;1;V;1;V;2;V;2;V;1;V;1;V;1;V;2;V;2;V;3;V;7;V;6;V;1;V;1;V;1;V;1;V;2;V;3;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;2;V;1;V;1;V
28;079;47;7;28079047_7_8;2023;08;1;V;2;V;1;V;1;V;1;V;2;V;4;V;4;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;10;N;4;V;4;V;1;V;3;V;2;V;3;V;1;V;1;V;3;V;1;V;1;V;2;V;1;V;1;V;4;V
28;079;47;7;28079047_7_8;2023;09;12;V;1;V;1;V;1;V;7;V;5;V;4;V;4;V;1;V;1;V;2;V;2;V;2;V;3;V;2;V;1;V;1;V;4;V;7;V;8;V;1;V;1;V;4;V;5;V;18;V;15;V;14;V;15;V;14;V;5;V;0;N
28;079;47;7;28079047_7_8;2023;10;8;V;15;V;14;V;7;V;21;V;15;V;11;V;5;V;14;V;23;V;17;V;10;V;4;V;1;V;2;V;1;V;4;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;20;V
28;079;47;7;28079047_7_8;2023;11;18;V;1;V;1;V;1;V;1;V;2;V;11;V;10;V;1;V;1;V;1;V;1;V;15;V;46;V;32;V;51;V;35;V;39;V;36;V;40;V;5;V;2;V;29;V;52;V;53;V;31;V;26;V;3;V;2;V;3;V;0;N
28;079;47;7;28079047_7_8;2023;12;1;V;3;V;9;V;2;V;5;V;16;V;40;V;1;V;1;V;1;V;15;V;45;V;1;V;18;V;16;V;42;V;42;V;73;V;90;V;42;V;67;V;75;V;42;V;31;V;40;V;65;V;89;V;94;V;109;V;44;V;1;V
28;079;47;8;28079047_8_8;2023;01;36;V;37;V;39;V;47;V;45;V;43;V;48;V;18;V;28;V;48;V;32;V;47;V;51;V;47;V;19;V;16;V;9;V;13;V;19;V;32;V;31;V;23;V;52;V;32;V;34;V;47;V;42;V;29;V;27;V;50;V;75;V
28;079;47;8;28079047_8_8;2023;02;60;V;70;V;72;V;69;V;48;V;41;V;38;V;34;V;41;V;38;V;23;V;20;V;33;V;36;V;48;V;54;V;46;V;50;V;43;V;35;V;42;V;46;V;26;V;44;V;42;V;33;V;17;V;37;V;0;N;0;N;0;N
28;079;47;8;28079047_8_8;2023;03;34;V;42;V;43;V;38;V;46;V;27;V;20;V;23;V;18;V;18;V;16;V;27;V;24;V;12;V;49;V;51;V;24;V;14;V;32;V;34;V;44;V;44;V;40;V;28;V;17;V;12;V;32;V;52;V;44;V;23;V;18;V
28;079;47;8;28079047_8_8;2023;04;9;V;13;V;29;V;25;V;30;V;30;V;25;V;37;V;38;V;45;V;29;V;10;V;9;V;9;V;11;V;10;V;20;V;25;V;29;V;42;V;35;V;9;V;24;V;19;V;27;V;33;V;48;V;39;V;26;V;9;V;0;N
28;079;47;8;28079047_8_8;2023;05;8;V;23;V;32;V;11;V;29;V;26;V;6;V;13;V;9;V;6;V;7;V;6;V;2;V;4;V;7;V;7;V;5;V;6;V;8;V;4;V;6;V;15;V;16;V;19;V;26;V;21;V;17;V;13;V;29;V;33;V;24;V
28;079;47;8;28079047_8_8;2023;06;24;V;21;V;16;V;15;V;23;V;23;V;23;V;19;V;16;V;12;V;12;V;16;V;17;V;16;V;20;V;29;V;33;V;12;V;21;V;16;V;24;V;27;V;28;V;26;V;30;V;24;V;22;V;23;V;24;V;10;V;0;N
28;079;47;8;28079047_8_8;2023;07;12;V;11;V;16;V;18;V;18;V;16;V;15;V;17;V;23;V;32;V;36;V;27;V;20;V;21;V;12;V;13;V;38;V;34;V;25;V;31;V;14;V;13;V;28;V;15;V;11;V;20;V;28;V;27;V;20;V;16;V;16;V
28;079;47;8;28079047_8_8;2023;08;15;V;18;V;10;V;9;V;12;V;16;V;21;V;32;V;32;V;18;V;26;V;24;V;15;V;18;V;17;V;30;N;27;V;27;V;20;V;27;V;32;V;23;V;19;V;23;V;18;V;15;V;5;V;15;V;13;V;16;V;28;V
28;079;47;8;28079047_8_8;2023;09;41;V;32;V;17;V;27;V;29;V;38;V;32;V;35;V;18;V;18;V;20;V;30;V;24;V;24;V;21;V;19;V;16;V;26;V;33;V;30;V;12;V;13;V;30;V;41;V;48;V;54;V;49;V;50;V;50;V;46;V;0;N
28;079;47;8;28079047_8_8;2023;10;44;V;50;V;56;V;41;V;53;V;52;V;46;V;44;V;55;V;62;V;55;V;45;V;38;V;22;V;21;V;17;V;28;V;10;V;19;V;10;V;15;V;20;V;19;V;15;V;13;V;11;V;14;V;9;V;13;V;18;V;41;V
28;079;47;8;28079047_8_8;2023;11;23;V;9;V;13;V;9;V;10;V;22;V;34;V;35;V;12;V;16;V;9;V;14;V;25;V;45;V;38;V;46;V;50;V;37;V;38;V;45;V;28;V;19;V;41;V;58;V;55;V;44;V;37;V;21;V;19;V;18;V;0;N
28;079;47;8;28079047_8_8;2023;12;17;V;23;V;32;V;26;V;37;V;38;V;39;V;13;V;22;V;14;V;30;V;43;V;16;V;36;V;44;V;45;V;43;V;59;V;61;V;37;V;59;V;53;V;41;V;37;V;39;V;42;V;51;V;54;V;56;V;45;V;20;V
