MAGNITUD,UNIDAD,PUNTO_MUESTREO,ANO,MES,DIA,MEDIDA
CO,mg/m3,28079004,23,9,21,0.3
CO,mg/m3,28079004,23,9,22,0.4
CO,mg/m3,28079004,23,9,23,0.5
CO,mg/m3,28079004,23,9,24,0.5
CO,mg/m3,28079004,23,9,25,0.5
CO,mg/m3,28079004,23,9,26,0.5
CO,mg/m3,28079004,23,9,27,0.5
CO,mg/m3,28079004,23,9,28,0.5
CO,mg/m3,28079004,23,9,29,0.5
CO,mg/m3,28079004,23,9,30,0.4
CO,mg/m3,28079004,23,10,1,0.4
CO,mg/m3,28079004,23,10,2,0.4
CO,mg/m3,28079004,23,10,3,0.5
CO,mg/m3,28079004,23,10,4,0.4
CO,mg/m3,28079004,23,10,5,0.6
CO,mg/m3,28079004,23,10,6,0.5
CO,mg/m3,28079004,23,10,7,0.5
CO,mg/m3,28079004,23,10,8,0.5
CO,mg/m3,28079004,23,10,9,0.5
CO,mg/m3,28079004,23,10,10,0.5
CO,mg/m3,28079004,23,10,11,0.5
CO,mg/m3,28079004,23,10,12,0.4
CO,mg/m3,28079004,23,10,13,0.5
CO,mg/m3,28079004,23,10,14,0.4
CO,mg/m3,28079004,23,10,15,0.4
CO,mg/m3,28079004,23,10,16,0.3
CO,mg/m3,28079004,23,10,17,0.3
CO,mg/m3,28079004,23,10,18,0.3
CO,mg/m3,28079004,23,10,19,0.3
CO,mg/m3,28079004,23,10,20,0.3
CO,mg/m3,28079004,23,10,21,0.3
CO,mg/m3,28079004,23,10,22,0.4
CO,mg/m3,28079004,23,10,23,0.3
CO,mg/m3,28079004,23,10,24,0.3
CO,mg/m3,28079004,23,10,25,0.3
CO,mg/m3,28079004,23,10,26,0.3
CO,mg/m3,28079004,23,10,27,0.3
CO,mg/m3,28079004,23,10,28,0.3
CO,mg/m3,28079004,23,10,29,0.3
CO,mg/m3,28079004,23,10,30,0.3
CO,mg/m3,28079004,23,10,31,0.5
CO,mg/m3,28079004,23,11,1,0.4
CO,mg/m3,28079004,23,11,2,0.3
CO,mg/m3,28079004,23,11,3,0.3
CO,mg/m3,28079004,23,11,4,0.3
CO,mg/m3,28079004,23,11,5,0.3
CO,mg/m3,28079004,23,11,6,0.4
CO,mg/m3,28079004,23,11,7,0.4
CO,mg/m3,28079004,23,11,8,0.4
CO,mg/m3,28079004,23,11,9,0.3
CO,mg/m3,28079004,23,11,10,0.3
CO,mg/m3,28079004,23,11,11,0.3
CO,mg/m3,28079004,23,11,12,0.3
CO,mg/m3,28079004,23,11,13,0.4
CO,mg/m3,28079004,23,11,14,0.6
CO,mg/m3,28079004,23,11,15,0.5
CO,mg/m3,28079004,23,11,16,0.5
CO,mg/m3,28079004,23,11,17,0.6
CO,mg/m3,28079004,23,11,18,0.6
CO,mg/m3,28079004,23,11,19,0.6
CO,mg/m3,28079004,23,11,20,0.6
CO,mg/m3,28079004,23,11,21,0.5
CO,mg/m3,28079004,23,11,22,0.4
CO,mg/m3,28079004,23,11,23,0.6
CO,mg/m3,28079004,23,11,24,0.7
CO,mg/m3,28079004,23,11,25,0.7
CO,mg/m3,28079004,23,11,26,0.6
CO,mg/m3,28079004,23,11,27,0.5
CO,mg/m3,28079004,23,11,28,0.4
CO,mg/m3,28079004,23,11,29,0.3
CO,mg/m3,28079004,23,11,30,0.3
CO,mg/m3,28079004,23,12,1,0.3
CO,mg/m3,28079004,23,12,2,0.4
CO,mg/m3,28079004,23,12,3,0.5
CO,mg/m3,28079004,23,12,4,0.4
CO,mg/m3,28079004,23,12,5,0.5
CO,mg/m3,28079004,23,12,6,0.5
CO,mg/m3,28079004,23,12,7,0.6
CO,mg/m3,28079004,23,12,8,0.3
CO,mg/m3,28079004,23,12,9,0.4
CO,mg/m3,28079004,23,12,10,0.4
CO,mg/m3,28079004,23,12,11,0.4
CO,mg/m3,28079004,23,12,12,0.5
CO,mg/m3,28079004,23,12,13,0.4
CO,mg/m3,28079004,23,12,14,0.6
CO,mg/m3,28079004,23,12,15,0.5
CO,mg/m3,28079004,23,12,16,0.6
CO,mg/m3,28079004,23,12,17,0.7
CO,mg/m3,28079004,23,12,18,0.7
CO,mg/m3,28079004,23,12,19,0.8
CO,mg/m3,28079004,23,12,20,0.5
CO,mg/m3,28079004,23,12,21,0.8
CO,mg/m3,28079004,23,12,22,0.7
CO,mg/m3,28079004,23,12,23,0.6
CO,mg/m3,28079004,23,12,24,0.6
CO,mg/m3,28079004,23,12,25,0.6
CO,mg/m3,28079004,23,12,26,0.8
CO,mg/m3,28079004,23,12,27,0.8
CO,mg/m3,28079004,23,12,28,0.8
CO,mg/m3,28079004,23,12,29,0.8
CO,mg/m3,28079004,23,12,30,0.7
CO,mg/m3,28079004,23,12,31,0.4
NO,μg/m3,28079004,23,1,1,28
NO,μg/m3,28079004,23,1,2,13
NO,μg/m3,28079004,23,1,3,28
NO,μg/m3,28079004,23,1,4,44
NO,μg/m3,28079004,23,1,5,57
NO,μg/m3,28079004,23,1,6,37
NO,μg/m3,28079004,23,1,7,30
NO,μg/m3,28079004,23,1,8,6
NO,μg/m3,28079004,23,1,9,10
NO,μg/m3,28079004,23,1,10,33
NO,μg/m3,28079004,23,1,11,19
NO,μg/m3,28079004,23,1,12,45
NO,μg/m3,28079004,23,1,13,28
NO,μg/m3,28079004,23,1,14,43
NO,μg/m3,28079004,23,1,15,3
NO,μg/m3,28079004,23,1,16,3
NO,μg/m3,28079004,23,1,17,2
NO,μg/m3,28079004,23,1,18,4
NO,μg/m3,28079004,23,1,19,3
NO,μg/m3,28079004,23,1,20,9
NO,μg/m3,28079004,23,1,21,12
NO,μg/m3,28079004,23,1,22,5
NO,μg/m3,28079004,23,1,23,32
NO,μg/m3,28079004,23,1,24,10
NO,μg/m3,28079004,23,1,25,9
NO,μg/m3,28079004,23,1,26,26
NO,μg/m3,28079004,23,1,27,26
NO,μg/m3,28079004,23,1,28,7
NO,μg/m3,28079004,23,1,29,5
NO,μg/m3,28079004,23,1,30,30
NO,μg/m3,28079004,23,1,31,59
NO,μg/m3,28079004,23,2,1,36
NO,μg/m3,28079004,23,2,2,56
NO,μg/m3,28079004,23,2,3,75
NO,μg/m3,28079004,23,2,4,55
NO,μg/m3,28079004,23,2,5,29
NO,μg/m3,28079004,23,2,6,27
NO,μg/m3,28079004,23,2,7,12
NO,μg/m3,28079004,23,2,8,8
NO,μg/m3,28079004,23,2,9,14
NO,μg/m3,28079004,23,2,10,22
NO,μg/m3,28079004,23,2,11,2
NO,μg/m3,28079004,23,2,12,2
NO,μg/m3,28079004,23,2,13,19
NO,μg/m3,28079004,23,2,14,3
NO,μg/m3,28079004,23,2,15,8
NO,μg/m3,28079004,23,2,16,22
NO,μg/m3,28079004,23,2,17,30
NO,μg/m3,28079004,23,2,18,11
NO,μg/m3,28079004,23,2,19,8
NO,μg/m3,28079004,23,2,20,16
NO,μg/m3,28079004,23,2,21,13
NO,μg/m3,28079004,23,2,22,25
NO,μg/m3,28079004,23,2,24,17
NO,μg/m3,28079004,23,2,25,15
NO,μg/m3,28079004,23,2,26,9
NO,μg/m3,28079004,23,2,27,4
NO,μg/m3,28079004,23,2,28,13
NO,μg/m3,28079004,23,3,1,28
NO,μg/m3,28079004,23,3,2,28
NO,μg/m3,28079004,23,3,3,25
NO,μg/m3,28079004,23,3,4,18
NO,μg/m3,28079004,23,3,5,18
NO,μg/m3,28079004,23,3,6,8
NO,μg/m3,28079004,23,3,7,7
NO,μg/m3,28079004,23,3,8,7
NO,μg/m3,28079004,23,3,9,8
NO,μg/m3,28079004,23,3,10,7
NO,μg/m3,28079004,23,3,11,12
NO,μg/m3,28079004,23,3,12,14
NO,μg/m3,28079004,23,3,13,23
NO,μg/m3,28079004,23,3,14,4
NO,μg/m3,28079004,23,3,15,20
NO,μg/m3,28079004,23,3,16,27
NO,μg/m3,28079004,23,3,17,3
NO,μg/m3,28079004,23,3,18,3
NO,μg/m3,28079004,23,3,19,9
NO,μg/m3,28079004,23,3,20,8
NO,μg/m3,28079004,23,3,21,22
NO,μg/m3,28079004,23,3,22,12
NO,μg/m3,28079004,23,3,23,15
NO,μg/m3,28079004,23,3,24,4
NO,μg/m3,28079004,23,3,25,5
NO,μg/m3,28079004,23,3,26,4
NO,μg/m3,28079004,23,3,27,12
NO,μg/m3,28079004,23,3,28,21
NO,μg/m3,28079004,23,3,29,20
NO,μg/m3,28079004,23,3,30,4
NO,μg/m3,28079004,23,3,31,4
NO,μg/m3,28079004,23,4,1,3
NO,μg/m3,28079004,23,4,2,3
NO,μg/m3,28079004,23,4,3,7
NO,μg/m3,28079004,23,4,4,6
NO,μg/m3,28079004,23,4,5,6
NO,μg/m3,28079004,23,4,6,8
NO,μg/m3,28079004,23,4,7,5
NO,μg/m3,28079004,23,4,8,6
NO,μg/m3,28079004,23,4,9,6
NO,μg/m3,28079004,23,4,10,18
NO,μg/m3,28079004,23,4,11,12
NO,μg/m3,28079004,23,4,12,4
NO,μg/m3,28079004,23,4,13,4
NO,μg/m3,28079004,23,4,14,4
NO,μg/m3,28079004,23,4,15,4
NO,μg/m3,28079004,23,4,16,4
NO,μg/m3,28079004,23,4,17,6
NO,μg/m3,28079004,23,4,18,5
NO,μg/m3,28079004,23,4,19,4
NO,μg/m3,28079004,23,4,20,16
NO,μg/m3,28079004,23,4,21,16
NO,μg/m3,28079004,23,4,22,3
NO,μg/m3,28079004,23,4,23,4
NO,μg/m3,28079004,23,4,24,9
NO,μg/m3,28079004,23,4,25,12
NO,μg/m3,28079004,23,4,26,17
NO,μg/m3,28079004,23,4,27,20
NO,μg/m3,28079004,23,4,28,16
NO,μg/m3,28079004,23,4,29,7
NO,μg/m3,28079004,23,4,30,4
NO,μg/m3,28079004,23,5,1,4
NO,μg/m3,28079004,23,5,2,4
NO,μg/m3,28079004,23,5,3,6
NO,μg/m3,28079004,23,5,4,1
NO,μg/m3,28079004,23,5,5,8
NO,μg/m3,28079004,23,5,6,4
NO,μg/m3,28079004,23,5,7,2
NO,μg/m3,28079004,23,5,8,4
NO,μg/m3,28079004,23,5,9,4
NO,μg/m3,28079004,23,5,10,2
NO,μg/m3,28079004,23,5,11,1
NO,μg/m3,28079004,23,5,12,2
NO,μg/m3,28079004,23,5,13,1
NO,μg/m3,28079004,23,5,14,2
NO,μg/m3,28079004,23,5,15,2
NO,μg/m3,28079004,23,5,16,2
NO,μg/m3,28079004,23,5,17,1
NO,μg/m3,28079004,23,5,18,1
NO,μg/m3,28079004,23,5,19,1
NO,μg/m3,28079004,23,5,20,1
NO,μg/m3,28079004,23,5,21,1
NO,μg/m3,28079004,23,5,22,2
NO,μg/m3,28079004,23,5,23,2
NO,μg/m3,28079004,23,5,24,2
NO,μg/m3,28079004,23,5,25,3
NO,μg/m3,28079004,23,5,26,2
NO,μg/m3,28079004,23,5,27,1
NO,μg/m3,28079004,23,5,28,1
NO,μg/m3,28079004,23,5,29,3
NO,μg/m3,28079004,23,5,30,3
NO,μg/m3,28079004,23,5,31,7
NO,μg/m3,28079004,23,6,1,2
NO,μg/m3,28079004,23,6,2,2
NO,μg/m3,28079004,23,6,3,3
NO,μg/m3,28079004,23,6,4,2
NO,μg/m3,28079004,23,6,5,3
NO,μg/m3,28079004,23,6,6,3
NO,μg/m3,28079004,23,6,7,5
NO,μg/m3,28079004,23,6,8,4
NO,μg/m3,28079004,23,6,9,4
NO,μg/m3,28079004,23,6,10,4
NO,μg/m3,28079004,23,6,11,2
NO,μg/m3,28079004,23,6,12,2
NO,μg/m3,28079004,23,6,13,3
NO,μg/m3,28079004,23,6,14,2
NO,μg/m3,28079004,23,6,15,3
NO,μg/m3,28079004,23,6,16,4
NO,μg/m3,28079004,23,6,17,5
NO,μg/m3,28079004,23,6,18,1
NO,μg/m3,28079004,23,6,19,3
NO,μg/m3,28079004,23,6,20,2
NO,μg/m3,28079004,23,6,21,6
NO,μg/m3,28079004,23,6,22,6
NO,μg/m3,28079004,23,6,23,2
NO,μg/m3,28079004,23,6,24,2
NO,μg/m3,28079004,23,6,25,4
NO,μg/m3,28079004,23,6,26,4
NO,μg/m3,28079004,23,6,27,4
NO,μg/m3,28079004,23,6,28,2
NO,μg/m3,28079004,23,6,29,7
NO,μg/m3,28079004,23,6,30,3
NO,μg/m3,28079004,23,7,1,3
NO,μg/m3,28079004,23,7,2,3
NO,μg/m3,28079004,23,7,3,3
NO,μg/m3,28079004,23,7,4,5
NO,μg/m3,28079004,23,7,5,6
NO,μg/m3,28079004,23,7,6,3
NO,μg/m3,28079004,23,7,7,2
NO,μg/m3,28079004,23,7,8,1
NO,μg/m3,28079004,23,7,9,3
NO,μg/m3,28079004,23,7,10,7
NO,μg/m3,28079004,23,7,11,10
NO,μg/m3,28079004,23,7,12,5
NO,μg/m3,28079004,23,7,13,7
NO,μg/m3,28079004,23,7,14,4
NO,μg/m3,28079004,23,7,15,3
NO,μg/m3,28079004,23,7,16,1
NO,μg/m3,28079004,23,7,17,10
NO,μg/m3,28079004,23,7,18,9
NO,μg/m3,28079004,23,7,19,2
NO,μg/m3,28079004,23,7,20,3
NO,μg/m3,28079004,23,7,21,3
NO,μg/m3,28079004,23,7,22,3
NO,μg/m3,28079004,23,7,23,3
NO,μg/m3,28079004,23,7,24,2
NO,μg/m3,28079004,23,7,25,1
NO,μg/m3,28079004,23,7,26,3
NO,μg/m3,28079004,23,7,27,2
NO,μg/m3,28079004,23,7,28,3
NO,μg/m3,28079004,23,7,29,3
NO,μg/m3,28079004,23,7,30,2
NO,μg/m3,28079004,23,7,31,3
NO,μg/m3,28079004,23,8,1,3
NO,μg/m3,28079004,23,8,2,7
NO,μg/m3,28079004,23,8,3,2
NO,μg/m3,28079004,23,8,4,1
NO,μg/m3,28079004,23,8,5,3
NO,μg/m3,28079004,23,8,6,4
NO,μg/m3,28079004,23,8,7,5
NO,μg/m3,28079004,23,8,8,4
NO,μg/m3,28079004,23,8,9,6
NO,μg/m3,28079004,23,8,10,3
NO,μg/m3,28079004,23,8,11,5
NO,μg/m3,28079004,23,8,12,6
NO,μg/m3,28079004,23,8,13,2
NO,μg/m3,28079004,23,8,14,3
NO,μg/m3,28079004,23,8,15,2
NO,μg/m3,28079004,23,8,16,5
NO,μg/m3,28079004,23,8,17,6
NO,μg/m3,28079004,23,8,18,3
NO,μg/m3,28079004,23,8,19,4
NO,μg/m3,28079004,23,8,20,9
NO,μg/m3,28079004,23,8,21,8
NO,μg/m3,28079004,23,8,22,5
NO,μg/m3,28079004,23,8,23,2
NO,μg/m3,28079004,23,8,24,2
NO,μg/m3,28079004,23,8,25,6
NO,μg/m3,28079004,23,8,26,2
NO,μg/m3,28079004,23,8,27,1
NO,μg/m3,28079004,23,8,28,2
NO,μg/m3,28079004,23,8,29,3
NO,μg/m3,28079004,23,8,30,2
NO,μg/m3,28079004,23,8,31,9
NO,μg/m3,28079004,23,9,1,9
NO,μg/m3,28079004,23,9,2,4
NO,μg/m3,28079004,23,9,3,1
NO,μg/m3,28079004,23,9,4,2
NO,μg/m3,28079004,23,9,5,11
NO,μg/m3,28079004,23,9,6,8
NO,μg/m3,28079004,23,9,7,6
NO,μg/m3,28079004,23,9,8,7
NO,μg/m3,28079004,23,9,9,4
NO,μg/m3,28079004,23,9,10,4
NO,μg/m3,28079004,23,9,11,8
NO,μg/m3,28079004,23,9,12,12
NO,μg/m3,28079004,23,9,13,5
NO,μg/m3,28079004,23,9,14,7
NO,μg/m3,28079004,23,9,15,4
NO,μg/m3,28079004,23,9,16,5
NO,μg/m3,28079004,23,9,17,4
NO,μg/m3,28079004,23,9,18,5
NO,μg/m3,28079004,23,9,19,18
NO,μg/m3,28079004,23,9,20,6
NO,μg/m3,28079004,23,9,21,4
NO,μg/m3,28079004,23,9,22,5
NO,μg/m3,28079004,23,9,23,14
NO,μg/m3,28079004,23,9,24,12
NO,μg/m3,28079004,23,9,25,28
NO,μg/m3,28079004,23,9,26,24
NO,μg/m3,28079004,23,9,27,20
NO,μg/m3,28079004,23,9,28,22
NO,μg/m3,28079004,23,9,29,21
NO,μg/m3,28079004,23,9,30,17
NO,μg/m3,28079004,23,10,1,20
NO,μg/m3,28079004,23,10,2,25
NO,μg/m3,28079004,23,10,3,21
NO,μg/m3,28079004,23,10,4,16
NO,μg/m3,28079004,23,10,5,35
NO,μg/m3,28079004,23,10,6,30
NO,μg/m3,28079004,23,10,7,27
NO,μg/m3,28079004,23,10,8,24
NO,μg/m3,28079004,23,10,9,31
NO,μg/m3,28079004,23,10,10,29
NO,μg/m3,28079004,23,10,11,29
NO,μg/m3,28079004,23,10,12,15
NO,μg/m3,28079004,23,10,13,16
NO,μg/m3,28079004,23,10,14,5
NO,μg/m3,28079004,23,10,15,9
NO,μg/m3,28079004,23,10,16,5
NO,μg/m3,28079004,23,10,17,8
NO,μg/m3,28079004,23,10,18,3
NO,μg/m3,28079004,23,10,19,3
NO,μg/m3,28079004,23,10,20,3
NO,μg/m3,28079004,23,10,21,4
NO,μg/m3,28079004,23,10,22,6
NO,μg/m3,28079004,23,10,23,4
NO,μg/m3,28079004,23,10,24,3
NO,μg/m3,28079004,23,10,25,4
NO,μg/m3,28079004,23,10,26,4
NO,μg/m3,28079004,23,10,27,5
NO,μg/m3,28079004,23,10,28,4
NO,μg/m3,28079004,23,10,29,2
NO,μg/m3,28079004,23,10,30,4
NO,μg/m3,28079004,23,10,31,32
NO,μg/m3,28079004,23,11,1,19
NO,μg/m3,28079004,23,11,2,3
NO,μg/m3,28079004,23,11,3,4
NO,μg/m3,28079004,23,11,4,3
NO,μg/m3,28079004,23,11,5,4
NO,μg/m3,28079004,23,11,6,6
NO,μg/m3,28079004,23,11,7,6
NO,μg/m3,28079004,23,11,8,16
NO,μg/m3,28079004,23,11,9,4
NO,μg/m3,28079004,23,11,10,4
NO,μg/m3,28079004,23,11,11,4
NO,μg/m3,28079004,23,11,12,4
NO,μg/m3,28079004,23,11,13,11
NO,μg/m3,28079004,23,11,14,49
NO,μg/m3,28079004,23,11,15,41
NO,μg/m3,28079004,23,11,16,50
NO,μg/m3,28079004,23,11,17,53
NO,μg/m3,28079004,23,11,18,39
NO,μg/m3,28079004,23,11,19,41
NO,μg/m3,28079004,23,11,20,45
NO,μg/m3,28079004,23,11,21,22
NO,μg/m3,28079004,23,11,22,6
NO,μg/m3,28079004,23,11,23,41
NO,μg/m3,28079004,23,11,24,67
NO,μg/m3,28079004,23,11,25,62
NO,μg/m3,28079004,23,11,26,33
NO,μg/m3,28079004,23,11,27,37
NO,μg/m3,28079004,23,11,28,6
NO,μg/m3,28079004,23,11,29,6
NO,μg/m3,28079004,23,11,30,5
NO,μg/m3,28079004,23,12,1,7
NO,μg/m3,28079004,23,12,2,8
NO,μg/m3,28079004,23,12,3,17
NO,μg/m3,28079004,23,12,4,8
NO,μg/m3,28079004,23,12,5,18
NO,μg/m3,28079004,23,12,6,25
NO,μg/m3,28079004,23,12,7,46
NO,μg/m3,28079004,23,12,8,6
NO,μg/m3,28079004,23,12,9,6
NO,μg/m3,28079004,23,12,10,5
NO,μg/m3,28079004,23,12,11,16
NO,μg/m3,28079004,23,12,12,43
NO,μg/m3,28079004,23,12,13,6
NO,μg/m3,28079004,23,12,14,31
NO,μg/m3,28079004,23,12,15,23
NO,μg/m3,28079004,23,12,16,41
NO,μg/m3,28079004,23,12,17,40
NO,μg/m3,28079004,23,12,18,71
NO,μg/m3,28079004,23,12,19,87
NO,μg/m3,28079004,23,12,20,28
NO,μg/m3,28079004,23,12,21,76
NO,μg/m3,28079004,23,12,22,64
NO,μg/m3,28079004,23,12,23,41
NO,μg/m3,28079004,23,12,24,31
NO,μg/m3,28079004,23,12,25,32
NO,μg/m3,28079004,23,12,26,84
NO,μg/m3,28079004,23,12,27,77
NO,μg/m3,28079004,23,12,28,82
NO,μg/m3,28079004,23,12,29,89
NO,μg/m3,28079004,23,12,30,43
NO,μg/m3,28079004,23,12,31,2
NO2,μg/m3,28079004,23,1,1,35
NO2,μg/m3,28079004,23,1,2,34
NO2,μg/m3,28079004,23,1,3,36
NO2,μg/m3,28079004,23,1,4,42
NO2,μg/m3,28079004,23,1,5,44
NO2,μg/m3,28079004,23,1,6,39
NO2,μg/m3,28079004,23,1,7,39
NO2,μg/m3,28079004,23,1,8,11
NO2,μg/m3,28079004,23,1,9,29
NO2,μg/m3,28079004,23,1,10,38
NO2,μg/m3,28079004,23,1,11,26
NO2,μg/m3,28079004,23,1,12,41
NO2,μg/m3,28079004,23,1,13,43
NO2,μg/m3,28079004,23,1,14,41
NO2,μg/m3,28079004,23,1,15,14
NO2,μg/m3,28079004,23,1,16,10
NO2,μg/m3,28079004,23,1,17,7
NO2,μg/m3,28079004,23,1,18,16
NO2,μg/m3,28079004,23,1,19,13
NO2,μg/m3,28079004,23,1,20,33
NO2,μg/m3,28079004,23,1,21,28
NO2,μg/m3,28079004,23,1,22,23
NO2,μg/m3,28079004,23,1,23,41
NO2,μg/m3,28079004,23,1,24,28
NO2,μg/m3,28079004,23,1,25,33
NO2,μg/m3,28079004,23,1,26,49
NO2,μg/m3,28079004,23,1,27,40
NO2,μg/m3,28079004,23,1,28,31
NO2,μg/m3,28079004,23,1,29,27
NO2,μg/m3,28079004,23,1,30,47
NO2,μg/m3,28079004,23,1,31,70
NO2,μg/m3,28079004,23,2,1,53
NO2,μg/m3,28079004,23,2,2,67
NO2,μg/m3,28079004,23,2,3,74
NO2,μg/m3,28079004,23,2,4,72
NO2,μg/m3,28079004,23,2,5,50
NO2,μg/m3,28079004,23,2,6,38
NO2,μg/m3,28079004,23,2,7,37
NO2,μg/m3,28079004,23,2,8,28
NO2,μg/m3,28079004,23,2,9,42
NO2,μg/m3,28079004,23,2,10,40
NO2,μg/m3,28079004,23,2,11,26
NO2,μg/m3,28079004,23,2,12,23
NO2,μg/m3,28079004,23,2,13,36
NO2,μg/m3,28079004,23,2,14,32
NO2,μg/m3,28079004,23,2,15,42
NO2,μg/m3,28079004,23,2,16,47
NO2,μg/m3,28079004,23,2,17,51
NO2,μg/m3,28079004,23,2,18,46
NO2,μg/m3,28079004,23,2,19,41
NO2,μg/m3,28079004,23,2,20,37
NO2,μg/m3,28079004,23,2,21,44
NO2,μg/m3,28079004,23,2,22,41
NO2,μg/m3,28079004,23,2,24,41
NO2,μg/m3,28079004,23,2,25,39
NO2,μg/m3,28079004,23,2,26,29
NO2,μg/m3,28079004,23,2,27,16
NO2,μg/m3,28079004,23,2,28,31
NO2,μg/m3,28079004,23,3,1,42
NO2,μg/m3,28079004,23,3,2,46
NO2,μg/m3,28079004,23,3,3,45
NO2,μg/m3,28079004,23,3,4,40
NO2,μg/m3,28079004,23,3,5,48
NO2,μg/m3,28079004,23,3,6,21
NO2,μg/m3,28079004,23,3,7,15
NO2,μg/m3,28079004,23,3,8,17
NO2,μg/m3,28079004,23,3,9,19
NO2,μg/m3,28079004,23,3,10,18
NO2,μg/m3,28079004,23,3,11,13
NO2,μg/m3,28079004,23,3,12,25
NO2,μg/m3,28079004,23,3,13,21
NO2,μg/m3,28079004,23,3,14,17
NO2,μg/m3,28079004,23,3,15,46
NO2,μg/m3,28079004,23,3,16,51
NO2,μg/m3,28079004,23,3,17,14
NO2,μg/m3,28079004,23,3,18,13
NO2,μg/m3,28079004,23,3,19,32
NO2,μg/m3,28079004,23,3,20,27
NO2,μg/m3,28079004,23,3,21,43
NO2,μg/m3,28079004,23,3,22,32
NO2,μg/m3,28079004,23,3,23,27
NO2,μg/m3,28079004,23,3,24,14
NO2,μg/m3,28079004,23,3,25,14
NO2,μg/m3,28079004,23,3,26,12
NO2,μg/m3,28079004,23,3,27,30
NO2,μg/m3,28079004,23,3,28,49
NO2,μg/m3,28079004,23,3,29,44
NO2,μg/m3,28079004,23,3,30,16
NO2,μg/m3,28079004,23,3,31,11
NO2,μg/m3,28079004,23,4,1,8
NO2,μg/m3,28079004,23,4,2,13
NO2,μg/m3,28079004,23,4,3,24
NO2,μg/m3,28079004,23,4,4,20
NO2,μg/m3,28079004,23,4,5,32
NO2,μg/m3,28079004,23,4,6,34
NO2,μg/m3,28079004,23,4,7,22
NO2,μg/m3,28079004,23,4,8,32
NO2,μg/m3,28079004,23,4,9,32
NO2,μg/m3,28079004,23,4,10,35
NO2,μg/m3,28079004,23,4,11,27
NO2,μg/m3,28079004,23,4,12,13
NO2,μg/m3,28079004,23,4,13,14
NO2,μg/m3,28079004,23,4,14,10
NO2,μg/m3,28079004,23,4,15,12
NO2,μg/m3,28079004,23,4,16,11
NO2,μg/m3,28079004,23,4,17,20
NO2,μg/m3,28079004,23,4,18,21
NO2,μg/m3,28079004,23,4,19,25
NO2,μg/m3,28079004,23,4,20,40
NO2,μg/m3,28079004,23,4,21,31
NO2,μg/m3,28079004,23,4,22,11
NO2,μg/m3,28079004,23,4,23,16
NO2,μg/m3,28079004,23,4,24,21
NO2,μg/m3,28079004,23,4,25,22
NO2,μg/m3,28079004,23,4,26,35
NO2,μg/m3,28079004,23,4,27,48
NO2,μg/m3,28079004,23,4,28,41
NO2,μg/m3,28079004,23,4,29,27
NO2,μg/m3,28079004,23,4,30,11
NO2,μg/m3,28079004,23,5,1,10
NO2,μg/m3,28079004,23,5,2,26
NO2,μg/m3,28079004,23,5,3,32
NO2,μg/m3,28079004,23,5,4,10
NO2,μg/m3,28079004,23,5,5,25
NO2,μg/m3,28079004,23,5,6,29
NO2,μg/m3,28079004,23,5,7,14
NO2,μg/m3,28079004,23,5,8,25
NO2,μg/m3,28079004,23,5,9,18
NO2,μg/m3,28079004,23,5,10,11
NO2,μg/m3,28079004,23,5,11,10
NO2,μg/m3,28079004,23,5,12,9
NO2,μg/m3,28079004,23,5,13,8
NO2,μg/m3,28079004,23,5,14,11
NO2,μg/m3,28079004,23,5,15,13
NO2,μg/m3,28079004,23,5,16,11
NO2,μg/m3,28079004,23,5,17,7
NO2,μg/m3,28079004,23,5,18,9
NO2,μg/m3,28079004,23,5,19,9
NO2,μg/m3,28079004,23,5,20,11
NO2,μg/m3,28079004,23,5,21,10
NO2,μg/m3,28079004,23,5,22,18
NO2,μg/m3,28079004,23,5,23,13
NO2,μg/m3,28079004,23,5,24,17
NO2,μg/m3,28079004,23,5,25,27
NO2,μg/m3,28079004,23,5,26,19
NO2,μg/m3,28079004,23,5,27,15
NO2,μg/m3,28079004,23,5,28,16
NO2,μg/m3,28079004,23,5,29,29
NO2,μg/m3,28079004,23,5,30,30
NO2,μg/m3,28079004,23,5,31,23
NO2,μg/m3,28079004,23,6,1,23
NO2,μg/m3,28079004,23,6,2,21
NO2,μg/m3,28079004,23,6,3,18
NO2,μg/m3,28079004,23,6,4,17
NO2,μg/m3,28079004,23,6,5,25
NO2,μg/m3,28079004,23,6,6,23
NO2,μg/m3,28079004,23,6,7,26
NO2,μg/m3,28079004,23,6,8,21
NO2,μg/m3,28079004,23,6,9,17
NO2,μg/m3,28079004,23,6,10,13
NO2,μg/m3,28079004,23,6,11,13
NO2,μg/m3,28079004,23,6,12,17
NO2,μg/m3,28079004,23,6,13,20
NO2,μg/m3,28079004,23,6,14,18
NO2,μg/m3,28079004,23,6,15,25
NO2,μg/m3,28079004,23,6,16,32
NO2,μg/m3,28079004,23,6,17,33
NO2,μg/m3,28079004,23,6,18,12
NO2,μg/m3,28079004,23,6,19,22
NO2,μg/m3,28079004,23,6,20,13
NO2,μg/m3,28079004,23,6,21,25
NO2,μg/m3,28079004,23,6,22,28
NO2,μg/m3,28079004,23,6,23,26
NO2,μg/m3,28079004,23,6,24,25
NO2,μg/m3,28079004,23,6,25,32
NO2,μg/m3,28079004,23,6,26,30
NO2,μg/m3,28079004,23,6,27,31
NO2,μg/m3,28079004,23,6,28,24
NO2,μg/m3,28079004,23,6,29,30
NO2,μg/m3,28079004,23,6,30,10
